excel_sheet,excel_row,year,operation_name_raw,operation_name_canonical_candidate,source_url,source_url_normalized,matched_source_slug,matched_operation_slug,excel_agencies,excel_countries,excel_crime_types_detected,excel_crime_label_raw,wiki_agencies,wiki_countries,wiki_crime_types,review_status,review_note
sheet2_extracted,526,2025,Qakbot disruption,Qakbot disruption,https://nypost.com/2025/05/24/us-news/doj-indicts-russian-national-who-led-global-cybercrime-syndicate/,https://nypost.com/2025/05/24/us-news/doj-indicts-russian-national-who-led-global-cybercrime-syndicate,,,"US Department of Justice, FBI, French National Police, German Federal Police, Netherlands National Police, Danish Police, UK National Crime Agency, Canadian Police","미국, 프랑스, 독일, 네덜란드, 덴마크, 영국, 캐나다",ransomware-ic,"사이버범죄(해킹, 랜섬웨어, 컴퓨터 사기, 와이어 사기, 디지털 자산 절도 등)",,,,,
sheet2_extracted,536,2025,STF operation,STF operation,https://www.republicworld.com/defence/global-defence-news/up-stf-busts-chinese-linked-cyber-syndicate-digital-arrests-crypto-laundering-fraud-exposed,https://republicworld.com/defence/global-defence-news/up-stf-busts-chinese-linked-cyber-syndicate-digital-arrests-crypto-laundering-fraud-exposed,,,"Uttar Pradesh Special Task Force (STF), National Cybercrime Reporting Portal (NCRP)","인도, 중국",malware-ic,"사이버범죄(사기, 불법 게임 및 거래 앱, 디지털 구속, 암호화폐 세탁)",,,,,
sheet2_extracted,428,2025,(가칭)Operation Asia ScamHub,Operation Asia ScamHub,https://timesofindia.indiatimes.com/india/myanmar-style-cybercrime-operation-busted-near-andhra-sez-100-detained/articleshow/121324448.cms,https://timesofindia.indiatimes.com/india/myanmar-style-cybercrime-operation-busted-near-andhra-sez-100-detained/articleshow/121324448.cms,,,"아나카팔리 경찰, 안드라프라데시 경찰, 현지 산업단지 경비","인도, 미국, 영국, 오스트레일리아(피해 대상)",malware-ic,"조직적 컴퓨터사기, 신분도용, 불법 금융정보 거래, 사기, 불법 취업 알선, 불법데이터유출",,,,,
sheet2_extracted,389,2025,(가칭)Operation Karen Weblords,Operation Karen Weblords,https://www.scworld.com/news/massive-cybercrime-operation-traced-back-to-myanmar-warlord,https://scworld.com/news/massive-cybercrime-operation-traced-back-to-myanmar-warlord,,,"미국 재무부, 미국 법무부, 국제법집행기관, 미얀마 카렌 민병대(범죄조직)","미국, 미얀마, 태국",malware-ic,"온라인 사기, 피그부처링(“돼지 도살”) 로맨스 사기, 암호화폐 투자 사기, 자금세탁, 인신매매, 강제 노동, 불법 자금 이체, 신분 도용, 데이터 침해",,,,,
sheet2_extracted,394,2025,(가칭)Operation Qakbot,Operation Qakbot,https://www.aa.com.tr/en/americas/us-charges-russian-man-allegedly-behind-global-cybercrime-network/3577168,https://aa.com.tr/en/americas/us-charges-russian-man-allegedly-behind-global-cybercrime-network/3577168,,,"미국 법무부(DOJ), FBI, 유럽법집행기관","미국, 러시아(범죄자 소재지), 유럽연합(EU)","ransomware-ic, malware-ic","악성코드(Qakbot) 유포, 랜섬웨어 공격, 사기, 불법 자금 이체, 신분 도용, 데이터 침해, 스팸 폭탄 공격",,,,,
sheet2_extracted,396,2025,(가칭)Operation Mekong ScamGrid,Operation Mekong ScamGrid,https://www.occrp.org/en/news/un-transnational-cybercrime-in-southeast-asia-hits-record-high,https://occrp.org/en/news/un-transnational-cybercrime-in-southeast-asia-hits-record-high,,,"유엔마약범죄사무소(UNODC), 각국 법집행기관, 현지 경찰, 국제인권단체","캄보디아, 라오스, 미얀마, 필리핀, 말레이시아, 태국(및 피해자 원산지 다수 국가)",malware-ic,"대규모 온라인 사기, 인신매매(강제 범죄 참여), 자금세탁, 데이터 브로커링, 불법 마켓플레이스 운영, 불법 자금 이체, 신분 도용",,,,,
sheet2_extracted,400,2025,(가칭)Operation Grey Nickel,Operation Grey Nickel,https://www.scworld.com/brief/iproov-uncovers-ai-driven-cybercrime-operation,https://scworld.com/brief/iproov-uncovers-ai-driven-cybercrime-operation,,,"iProov Security Operations Center(ISOC), 금융기관 보안팀, 각국 사이버보안기관","홍콩, 아시아 태평양 국가, 북미, 유럽(EMEA)",malware-ic,"AI 기반 신분 사기, 딥페이크(Deepfake) 및 페이스 스왑, 신분 도용, 데이터 침해, 불법 자금 이체, 원격 인증 시스템 우회",,,,,
sheet2_extracted,421,2025,(가칭)Operation HackMarkets,Operation HackMarkets,https://www.reuters.com/technology/cybersecurity/international-law-enforcement-operation-targets-group-cybercrime-websites-2025-01-29/,https://reuters.com/technology/cybersecurity/international-law-enforcement-operation-targets-group-cybercrime-websites-2025-01-29,,,"FBI, Europol, Australian Federal Police, German Federal Criminal Police Office, 기타 국제 법집행기관","미국, 유럽연합(특히 독일, 프랑스, 이탈리아, 스페인, 그리스 등), 호주, 루마니아",malware-ic,"해킹 도구 유포, 불법 소프트웨어 크랙, 도난 데이터 유포, 신분도용, 사이버범죄",,,,,
sheet2_extracted,422,2025,(가칭)Operation Lumma Cut,Operation Lumma Cut,https://techxplore.com/news/2025-05-global-malware-federal-court-georgia.html,https://techxplore.com/news/2025-05-global-malware-federal-court-georgia.html,techxplore-911-s5-botnet-dismantling,,"Microsoft, 미국 법무부(Department of Justice), FBI, Europol, 일본 사이버범죄 통제센터, Lumen, Cloudflare, Bitsight","미국, 유럽연합(특히 독일, 프랑스 등), 일본","ransomware-ic, malware-ic","정보유출 악성코드(Lumma Stealer) 유포, 피싱, 온라인 사기, 금융사기, 신분도용, 랜섬웨어",,,,,
sheet2_extracted,464,2025,(가칭)Operation Phobos Lock,Operation Phobos Lock,https://www.cbsnews.com/news/justice-department-charges-russian-men-cybercrime-ransomware/,https://cbsnews.com/news/justice-department-charges-russian-men-cybercrime-ransomware,cbs-news-hive-ransomware-infrastructure-takedown,,"미국 법무부(Department of Justice), FBI, 유럽 및 독일 법집행기관","미국, 독일, 유럽연합(영국, 호주 등은 제재에만 참여)","ransomware-ic, dark-web-ic, malware-ic","사이버범죄(랜섬웨어 공격, 데이터 절도, 금전 갈취, 위조, 컴퓨터 무단 접근 및 손상, 신분 사칭 등)",,,,,
sheet2_extracted,470,2025,(가칭)Operation FourSeas,Operation FourSeas,https://www.gmanetwork.com/regionaltv/news/108133/17-taiwanese-in-cebu-city-fall-in-nbi-cybercrime-operation/story/,https://gmanetwork.com/regionaltv/news/108133/17-taiwanese-in-cebu-city-fall-in-nbi-cybercrime-operation/story,,,"National Bureau of Investigation (NBI) Special Task Force/Cybercrime Division, NBI Central Visayas Regional Office, Taiwan Police Attaché","필리핀, 대만",malware-ic,"컴퓨터 관련 위조(Republic Act 10175), 경제 사보타주, 소셜 엔지니어링(Republic Act 12010), 조직범죄",,,,,
sheet2_extracted,555,2025,(가칭)Operation Kanlaon Tower,Operation Kanlaon Tower,https://usa.inquirer.net/172272/indonesia-extradites-29-cybercrime-suspects,https://usa.inquirer.net/172272/indonesia-extradites-29-cybercrime-suspects,,,"National Central Bureau (NCB) Interpol Indonesia, Philippine National Police(PNP), Philippine security authorities, Polri(인도네시아 국가경찰)","인도네시아, 필리핀",malware-ic,"온라인 사기, 불법 온라인 도박(가상 사기 및 불법 게임 운영)",,,,,
